step 0: train loss 3.2792, val loss 3.6664
iter 151: loss 2.5519, time 233.26ms
iter 152: loss 3.3692, time 232.69ms
iter 153: loss 3.3239, time 233.16ms
iter 154: loss 3.1982, time 235.31ms
iter 155: loss 3.5429, time 233.62ms
iter 156: loss 2.7958, time 233.47ms
iter 157: loss 3.2698, time 233.51ms
iter 158: loss 3.0336, time 233.52ms
iter 159: loss 3.3253, time 233.26ms
iter 160: loss 3.1064, time 233.11ms
iter 161: loss 3.4158, time 233.87ms
iter 162: loss 3.3321, time 233.36ms
iter 163: loss 3.5129, time 234.15ms
iter 164: loss 3.2123, time 233.72ms
iter 165: loss 2.9282, time 233.38ms
iter 166: loss 3.6659, time 233.52ms
iter 167: loss 2.9046, time 232.98ms
iter 168: loss 3.6845, time 233.42ms
iter 169: loss 3.1811, time 233.23ms
iter 170: loss 3.1090, time 233.15ms
iter 171: loss 2.9937, time 233.08ms
iter 172: loss 3.2592, time 232.61ms
iter 173: loss 2.9693, time 232.85ms
iter 174: loss 3.0672, time 236.64ms
iter 175: loss 3.4334, time 232.67ms
iter 176: loss 2.8783, time 232.65ms
iter 177: loss 3.0322, time 235.01ms
iter 178: loss 3.2725, time 232.67ms
iter 179: loss 2.8734, time 232.59ms
iter 180: loss 2.5187, time 232.81ms
iter 181: loss 2.4547, time 232.82ms
iter 182: loss 2.6043, time 233.20ms
iter 183: loss 3.2780, time 232.72ms
iter 184: loss 3.4444, time 232.64ms
iter 185: loss 3.3413, time 232.78ms
iter 186: loss 2.8811, time 232.74ms
iter 187: loss 3.5093, time 232.56ms
iter 188: loss 2.7116, time 232.74ms
iter 189: loss 3.6458, time 232.81ms
iter 190: loss 2.8326, time 233.15ms
iter 191: loss 2.8649, time 232.51ms
iter 192: loss 3.0517, time 233.16ms
iter 193: loss 2.8979, time 232.59ms
iter 194: loss 3.4339, time 232.80ms
iter 195: loss 3.3959, time 238.74ms
iter 196: loss 3.1755, time 232.66ms
iter 197: loss 3.3449, time 232.85ms
iter 198: loss 2.8616, time 232.62ms
iter 199: loss 3.4226, time 233.03ms
step 200: train loss 3.0510, val loss 3.7099
saving checkpoint to out-violence
iter 200: loss 2.7780, time 43384.64ms
